Valor da produção - total
Sigla;Código;Município;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;
RS;4304309;Cândido Godói;51018,913790144;31015,8241651217;42980,713114391;55130,2693550514;67999,8551237896;41959,5451111334;29024,4838810467;31356,8247870289;29916,0706220093;22798,2416882376;26312,849099186;35387,0392175167;34495,5839998662;57394,8209549006;31867,5898615169;16947,5501660866;28299,9271469471;37390,4106374009;26790,2461250047;23303,4281085526;32121;39455,8303653566;17116,4696216977;30596,5938511381;29772,039803041;24963,5176820104;34711,5951702137;28395,4537975353;33998,992512439;27462,4767913836;30556,1600920692;45895,0922568621;17171,6874844596;
RS;4304358;Candiota;;;;8083,6154016419;4706,8383845259;2809,94488624271;4796,66560729692;3455,57288493969;5809,14574997874;6863,55095894971;5230,51401534094;5629,80364562792;7585,68492738549;10829,902680399;12977,5976945504;9820,14301339955;7618,22668710362;10516,4485135118;10491,5374292798;10976,7787731348;13265;14139,7701781974;9949,3274925903;19913,7611661207;26736,4853098793;25497,7497161382;31981,2059746694;27872,2637062308;33270,5012332789;36310,7916329391;12873,028500871;82678,1062276298;28891,4996295695;
RS;4304408;Canela;3468,7987548903;5542,8835498411;3522,9229768799;6003,7909469515;21816,1919847818;14597,9222679161;4872,34115692661;9445,41267064046;6249,46663794255;5931,40492735911;4905,44106833658;4588,94702496532;6761,19525583896;6154,26203978394;8323,09373456163;5399,85599418514;7664,03034888284;6508,07296383169;4325,9993525632;5963,283608479;2560;2917,320041989;3846,1382046057;3053,3744299297;2509,5884290975;3197,1626997482;2927,0482686435;2380,3619358765;2279,756068947;3693,7275697476;3229,07523968311;4093,43311940381;3523,08095667439;
RS;4304507;Canguçu;90173,3953507056;88969,8384215292;90468,2859384685;68989,509781898;188532,16514671;96327,6689285092;76708,8119419359;80885,8022121379;109526,602161057;81768,9942136214;84250,32954965;122389,303040837;142646,211906485;240129,447316375;216621,417864299;152243,142894128;149574,551873108;201685,712730366;158430,70894094;178112,439051434;152255;147316,353297541;131682,124707655;226614,799274785;260168,043952915;240083,464661783;241212,503301817;263425,905012683;198258,550261053;285251,960377207;185196,620814655;379440,570605819;345725,429149659;
RS;4304606;Canoas;8333,608115441;15842,5498890212;4777,3275095704;3264,9544857134;3470,3792628096;2127,28342921687;1830,76618142583;1569,73248330724;1830,80790258638;1528,14733056157;1629,87963706351;1501,83720817047;1364,01747504703;1065,67308048207;973,551625097257;962,307847658459;1434,73234690811;1755,48370300166;3440,55408432743;2810,33292966865;2923;1959,0358003483;1380,4018372768;1406,557058915;815,8744275667;853,8111456856;737,1543320684;1555,4961544982;2033,21681772;2322,2050571596;2806,37720618317;3740,52680873334;3030,77833336561;
RS;4304614;Canudos do Vale;;;;;;;;;;;;9328,0777707477;10247,2287749355;9029,91424289727;12595,9036447107;7386,32406237098;9267,15851115575;12026,392318617;9098,793689361;8562,19102839249;6225;5128,3901371041;6255,4269131613;6581,7005364275;7002,061542914;5262,0826673461;5229,8625762239;4255,2794092764;4311,8016788227;4353,9237812556;3032,76604060449;3882,43622466432;3704,52349557073;
RS;4304622;Capão Bonito do Sul;;;;;;;;;;;;35804,2162197863;34022,5472989098;48847,7898265968;46274,6085929164;25696,0648588501;42337,4023157569;44683,1987388397;60062,5101072256;40981,8534242344;73986;61871,1881563356;52670,7972409248;60991,9100235966;65660,187091575;61179,5118928642;70003,0174140166;75432,3847196313;86833,9351809735;93945,0780939117;71507,7366159928;163361,078101019;102992,288547935;
RS;4304630;Capão da Canoa;1271,3005072173;1750,3058062787;874,0298289817;938,2783182288;1906,9842413929;1158,45580586202;1065,27889094094;953,727309135035;1550,13552370886;1189,61859274606;1173,87453084907;1126,37790612785;1459,00476439571;1620,15610517039;3268,35188425508;2292,85307797845;1888,72746513161;1741,56133765702;1598,68830296445;1992,82095861535;1716;649,0113890881;374,6071900417;180,5930160485;71,5549904828;79,551881847;217,5937486226;199,4853447547;425,1484474841;508,4915501402;77,5737964101026;119,035858757894;68,7933796763366;
RS;4304655;Capão do Cipó;;;;;;;;;;;;49996,5778369972;41917,890789572;112135,449893726;56062,6657252434;26635,3578700922;47817,675730989;77274,1903410696;101009,40876656;94123,3842428492;88103;107683,268043557;56059,3673024432;129818,533800697;141093,900666722;116057,280317691;126307,778810517;112829,76767878;143505,169143541;136735,344374604;93587,7720962316;307493,89715068;98233,9364674479;
RS;4304663;Capão do Leão;25820,8520299913;41466,3456552744;44768,7393137996;30402,1627268867;84735,454258696;41745,7824326708;25860,6637869133;39332,4707263112;41446,8129395646;38678,1002980202;22556,450600469;42491,5635661676;45141,7593900661;63174,4323023276;61151,4046164264;26904,3437707083;27806,8641995589;40179,9463846365;53481,5923186034;48142,1306879427;39996;32667,5220524626;34323,5976044556;38839,4319096326;47909,3856896429;48357,9430737969;34658,3069052449;51514,9485690739;40256,1704206585;41898,5799933194;40479,8011906541;100508,744254984;89580,1592627877;
RS;4304671;Capivari do Sul;;;;;;;;17280,5662017781;27037,24750655;35953,1823591249;29480,0528814576;38023,5978718604;48226,9465481112;66266,5493499139;73515,5102551616;51249,7254173741;42635,1261173219;45822,3013579468;64710,8068833122;50771,3966425902;54836;35892,2685419143;47714,5217471089;57891,5973207732;56916,4623267036;54490,295896866;63822,2130617423;61329,5051473574;48933,6493391421;42190,7519337314;57612,528226371;101502,57697379;88353,487311434;
RS;4304689;Capela de Santana;15548,9088995482;14667,6044158324;13928,1776996821;14116,3703457259;17656,2662140516;9981,33797015047;5713,50399704118;10385,631094377;10047,5561686246;6138,81337940101;6546,60796050441;7004,40186810616;8138,5109513948;11391,0461618404;12286,8396367433;8902,42641129776;11979,0047217905;13689,4821425133;14868,7320404532;15017,7165929168;14823;12604,4843459735;14058,032837248;12516,6075836594;11639,8576786388;10539,2527605598;9130,6904487616;9755,8124276809;7270,2726935466;7008,1934860758;8350,00122855138;11493,2622685416;10943,7368306362;
RS;4304697;Capitão;;;;1458,6439738811;4738,7148077974;2709,95911728438;2750,51516923276;2634,23265271008;2338,07816532832;2751,14199605;2564,46435970104;2505,1478986288;3016,79630971404;2830,69412003049;2511,14506473499;1826,80264054745;2137,95327187152;3226,19175122656;1656,86473320333;1738,02611352579;2046;1707,9247081265;1140,9269212684;1596,6968423317;1637,6502976474;1247,4558024114;1080,9905179386;1072,692666733;1013,6803892492;876,5158212361;841,70207669465;927,546083733078;884,424887463903;
RS;4304705;Carazinho;172184,529804227;91396,0775705922;186663,014550227;69928,383506781;137585,336001952;77306,2383304711;86016,9045463871;82088,0930126056;85901,1977922387;73258,0956643159;98007,2360707927;78702,5273631667;84143,5403966336;129089,64255852;98909,7544698016;39758,1299092374;75469,6157804123;66279,3187275329;85739,2593574581;73375,4942188757;84931;87797,4852256957;43014,8265204448;98966,5639224597;85239,6979925466;105102,43755369;108833,03420539;105823,303882948;117223,265117252;98745,1259534119;87035,6887205321;165709,11876593;140964,514294781;
RS;4304713;Caraá;;;;;;;;9639,94062037905;12751,2809192796;9278,54822238008;7515,05444845489;7569,67670618144;7336,81822929195;8020,85504481582;8833,04934770781;5886,04441348044;5435,81691997579;4296,9482131872;5344,08688174361;6200,7307194348;6032;5242,8672526758;6198,9792543879;7002,5538645757;8325,4600266885;8913,9255193751;9475,7954028452;10076,4575830535;9373,7619819251;10702,4829249396;10662,4391596335;12927,7610683965;10556,3441113339;
RS;4304804;Carlos Barbosa;23632,1922448011;27503,6448662789;14654,5318704502;22609,7711187916;41494,0727000491;32322,9856546324;10059,0269046227;19420,3736489026;14829,2865133544;8379,77826353186;8431,5795629255;12659,2361338703;19529,3866900884;14121,8334305757;13108,9498979366;10756,5591700896;10998,2674931059;10918,9314389296;9499,0475294045;10416,2301139378;8570;8544,2395533571;7830,8297534734;9248,4308879451;11012,0917312073;10959,6433085961;11514,0715379019;7153,9360905738;7651,5008468691;7990,3407011532;7041,80094759462;10017,6844272329;9613,01489252209;
RS;4304853;Carlos Gomes;;;;5704,2703485241;13598,9181547736;9184,89960362033;5789,17954667086;5530,53768215132;8618,44451470693;6465,4220912371;7101,94091163685;8677,28164720716;10442,9025909937;13535,7132363105;9692,24728985713;3872,24622705018;6133,64917884753;10821,4748815171;10595,091475105;10237,3316056834;11467;12810,3585134936;10208,4735624136;12312,9432131377;11382,4072489636;9431,0127513807;12000,6441477956;9473,1062029059;11278,7315406933;12548,2229715811;12173,2811944779;22965,5182090671;14851,6307548751;
RS;4304903;Casca;33452,8929700786;17781,5991780691;45745,3071016787;54629,7359018006;24280,9983514668;21438,3279787204;17609,118279215;18582,8227541948;21248,7015641953;20612,1089236121;28917,9475772626;24302,6462672141;36245,2498696689;44926,4459132604;31628,0652553421;10261,7401871382;24040,1866014791;31578,4559408014;41895,1744722278;33767,3644913582;31436;34639,4826884399;18884,3076623737;30299,8484987765;28997,4754730726;29397,8493028966;32916,9225321573;30500,452527462;29406,1009509822;30526,3490818968;15276,7607637827;64534,2405091913;35313,3616223555;
RS;4304952;Caseiros;18455,2803598201;11843,0090640814;26183,0399295267;20757,0285516759;24971,7646070038;27709,8491420032;12012,0382046811;20276,8369831684;25232,1893634936;12527,9473043698;18623,9709221246;19997,3796037921;21035,8850991584;30756,3241712254;22263,4258139304;11290,2156894936;19362,8244339063;18672,4232663183;23950,0728007426;23891,0826023336;27045;25678,878787318;23401,83089936;28258,4314098761;28107,8330140804;28090,7295891;37981,2108565138;33090,7024180958;34015,3894222593;38239,6883087747;32597,8813050671;52730,5513933007;30586,8264799682;
RS;4305009;Catuípe;54335,1283469658;40774,4803677084;66761,9732741045;46797,3330234644;93521,8291676371;47727,6896444881;51008,23104847;51890,3305927691;50495,2784384233;46006,5322701672;43744,8858822946;70542,5451987738;64971,3059144963;111942,296647888;83917,0594433038;28042,1397460414;45228,4216739398;73443,0085321395;78453,2432343407;71511,6970328802;64677;86939,8300614527;29280,9400873653;87208,1287806249;69005,567316724;89687,888861661;105690,295340444;81998,879304179;100709,820116421;92234,7485042689;61467,9986792432;215798,007709384;87063,6114425027;
RS;4305108;Caxias do Sul;106099,242126009;133192,564580351;86134,0599156283;101558,973610765;287934,897028388;296230,251142438;175020,082705084;142910,498630872;166889,341466144;179458,375125355;185885,28941097;190789,644332956;254501,344097702;236794,223597304;275085,510931449;223894,082367316;231650,672281912;190779,437987204;201026,327633244;222588,776670237;169220;168181,654015577;174391,620710189;206524,422912353;278385,059313456;180273,47956244;210201,905010508;151832,824087734;157312,538420097;293352,989294247;164350,905809268;179731,076120321;167124,486792577;
RS;4305116;Centenário;;;;11882,8557587944;30619,2613448678;21548,6571030882;9692,29154872497;11374,4815055481;18393,053232313;10501,5428878685;12436,2976739375;16138,4923327985;16020,5562215482;25927,4930252911;22584,8523822165;9192,98872105413;14044,2110014244;21129,0879148592;17477,3631723646;20091,9288270408;17920;21914,9820116252;19611,2850859705;16485,6761169891;18292,9964329099;21879,5106762688;25491,4565623974;20401,9658879326;21360,4886645031;24599,7536444617;19113,2335522279;39890,5500952826;30102,693070496;
RS;4305124;Cerrito;;;;;;;;5760,18873392605;7449,40543204277;8584,80271037787;7045,50463611526;12988,8059656632;12316,0519369497;16751,0487338275;19036,797570751;8262,32627346815;9368,19600037463;15415,8554452489;14713,9827360178;12663,8459176427;12844;10436,8047704702;12691,315280886;13986,014194415;13910,4376859175;14923,5215592492;9740,9679594757;16506,4944010972;11478,422478148;12885,9063104035;10451,3539993339;33850,5305797203;41607,9558627403;
RS;4305132;Cerro Branco;16679,8675873974;18726,0244973974;18422,6155843453;20211,7080126668;53621,6687209828;31440,3526596899;24405,3647555732;22781,3843360527;20872,7550750566;22931,7459792071;21741,5107819372;29817,7262372179;29238,9874073103;31600,5370646698;35713,8914406709;24615,8059745579;26236,0680338361;32813,7494477441;43460,1204456537;34925,3257447865;30807;32082,2116389749;28427,3830653069;31322,9437350687;28461,9195649231;26879,6207671877;22627,2123203243;27374,774180815;22797,56068947;22088,1986951505;16152,2364661253;25537,1595655268;23959,0143067761;
RS;4305157;Cerro Grande;9107,9202395553;5735,6771938121;9871,4968655353;9760,1136186972;21547,2750210047;8002,30930180285;6193,75267738341;8145,85789530348;13299,7507972696;6861,16695375382;6837,81914219581;10769,4243135891;5767,62820925178;11424,3484456054;9194,65423702964;5975,22690459378;8551,81308748607;10536,6992267403;8275,01543717844;7003,06342312107;17517;20242,1390002061;7068,7863600325;16099,8276025243;12291,9670764407;14920,0925988247;18153,535599372;13153,182470865;14278,1948299681;13533,1795322394;13956,4230861087;21587,9698985002;17526,4033484157;
RS;4305173;Cerro Grande do Sul;17407,7181398498;26582,450344291;21551,2942511663;14922,3919556101;33105,332236931;29440,6372805233;21104,7465524939;38176,1101361984;30395,0161492682;28293,37366475;29231,7332691626;34809,2490693733;41919,7905353589;47555,6612165123;58958,5954798978;33047,8666665966;39164,8251542841;35464,0615415332;41329,6995703059;41477,3480804299;27777;29788,0533148158;35665,5124016596;38055,0058575454;42073,596723567;45369,9469599396;46983,7557157076;42826,9334622425;32255,0640322632;38107,6490664731;22867,910841057;37905,2186941166;49802,1072994379;
RS;4305207;Cerro Largo;64725,9026684256;38981,4353136476;58203,0419084113;34680,2910894813;53180,2520370561;40949,3440661406;16776,6872332885;25023,8593122059;25157,5150608565;17119,5413116422;16786,4057911416;21165,4752101469;21845,1768044092;33323,9302495119;20115,4309585571;17715,6703314822;14729,9187615899;20176,0387235397;22045,3764747216;15136,9822650864;19580;25634,5650651612;14967,1822505226;24075,3561747092;18000,1373481504;18304,4765377473;23574,3477917341;19596,6814900885;22144,0267123457;20717,7999207948;16952,7769365615;27094,4286824536;13111,5882076868;
RS;4305306;Chapada;58565,4222248704;29583,3854449383;63086,9012149955;54635,4875899506;127830,230353284;67707,6045104715;59871,0021493311;71540,3552934464;93314,5535609394;53401,716387799;84254,8444516917;125714,203748925;111055,339214901;150514,666818774;124039,74895763;53446,2038678591;71056,2982513316;90265,0228771972;116610,000299418;103118,184391202;112441;126728,93654553;41187,9750183239;103673,120234982;100556,892037749;103464,080262892;117304,599567216;112056,303029179;116402,834022314;107452,411646806;104410,635977693;216877,266162122;154968,696603769;
RS;4305355;Charqueadas;3884,6520038727;3188,7218641826;3921,7294277676;4807,7587672874;11274,2051989942;3165,0667553016;10853,6201757344;10655,8088023472;13243,1013263035;14315,9512012827;15973,7234236308;9513,72153675766;4057,85700097556;26069,0277312926;20838,6407372008;15727,7638360203;10330,0728977384;11483,420070176;12493,9701581021;19897,8510514194;16227;13119,6313660462;15227,1835879031;19866,8228932271;19521,9718364597;20080,6780376074;21866,5857763053;22205,2889277855;21705,4093746521;20340,78574384;21338,5988546864;38987,7447978796;25723,9944540971;
RS;4305371;Charrua;;;;12712,9850584486;14261,3360792644;12839,5518483041;11866,5083015471;13368,3929903687;15985,4507162535;12561,3233771122;17809,0311035929;20737,8687828206;20967,4942508274;36670,8097679009;29146,2812713641;9791,37446787912;20506,5688118641;25958,8830198732;29404,69489994;23420,5253139554;24274;28979,3278854543;23636,1742100253;27853,4893606749;31028,3093782182;27355,5604741;29935,3172303315;24832,8658307813;29984,0920221485;28392,9320477727;23980,8573487367;50304,0871037967;46742,9516969558;
