,CodMun,UF,Municípios,Pessoal ocupado,Pop,Mreh0116,Empregado_mun,percent_empregado_mun
322,1702109.0,TO,Araguaína ,48476,186245.0,6313,6313.0,0.1302293918640152
323,1702158.0,TO,Araguanã ,409,5856.0,264,264.0,0.6454767726161369
324,1702208.0,TO,Araguatins ,2926,36573.0,1054,1054.0,0.36021872863978127
325,1702307.0,TO,Arapoema ,766,6590.0,217,217.0,0.283289817232376
326,1702406.0,TO,Arraias ,1291,10502.0,508,508.0,0.3934934159566228
327,1702554.0,TO,Augustinópolis ,2745,18870.0,633,633.0,0.23060109289617486
328,1702703.0,TO,Aurora do Tocantins ,317,3809.0,204,204.0,0.6435331230283912
329,1702901.0,TO,Axixá do Tocantins ,1145,9817.0,636,636.0,0.5554585152838428
330,1703008.0,TO,Babaçulândia ,776,10668.0,524,524.0,0.6752577319587629
331,1703057.0,TO,Bandeirantes do Tocantins ,717,3631.0,324,324.0,0.45188284518828453
332,1703073.0,TO,Barra do Ouro ,384,4673.0,318,318.0,0.828125
333,1703107.0,TO,Barrolândia ,735,5669.0,397,397.0,0.5401360544217687
334,1703206.0,TO,Bernardo Sayão ,459,4439.0,277,277.0,0.6034858387799564
335,1703305.0,TO,Bom Jesus do Tocantins ,351,5120.0,254,254.0,0.7236467236467237
336,1703602.0,TO,Brasilândia do Tocantins ,359,2221.0,258,258.0,0.7186629526462396
337,1703701.0,TO,Brejinho de Nazaré ,650,5540.0,317,317.0,0.4876923076923077
338,1703800.0,TO,Buriti do Tocantins ,744,11644.0,568,568.0,0.7634408602150538
339,1703826.0,TO,Cachoeirinha ,308,2293.0,212,212.0,0.6883116883116883
340,1703842.0,TO,Campos Lindos ,925,10505.0,543,543.0,0.587027027027027
341,1703867.0,TO,Cariri do Tocantins ,1164,4499.0,419,419.0,0.3599656357388316
342,1703883.0,TO,Carmolândia ,272,2627.0,287,287.0,1.0551470588235294
343,1703891.0,TO,Carrasco Bonito ,393,4165.0,349,349.0,0.8880407124681934
344,1703909.0,TO,Caseara ,979,5514.0,307,307.0,0.313585291113381
345,1704105.0,TO,Centenário ,222,2966.0,250,250.0,1.1261261261261262
346,1704600.0,TO,Chapada de Areia ,298,1415.0,199,199.0,0.6677852348993288
347,1705102.0,TO,Chapada da Natividade ,602,3330.0,300,300.0,0.4983388704318937
348,1705508.0,TO,Colinas do Tocantins ,5792,36271.0,1326,1326.0,0.2289364640883978
349,1705557.0,TO,Combinado ,514,4870.0,244,244.0,0.47470817120622566
350,1705607.0,TO,Conceição do Tocantins ,445,4070.0,348,348.0,0.7820224719101123
351,1706001.0,TO,Couto Magalhães ,624,5690.0,336,336.0,0.5384615384615384
352,1706100.0,TO,Cristalândia ,923,7268.0,387,387.0,0.419284940411701
353,1706258.0,TO,Crixás do Tocantins ,290,1749.0,215,215.0,0.7413793103448276
354,1706506.0,TO,Darcinópolis ,1164,6250.0,416,416.0,0.35738831615120276
355,1707009.0,TO,Dianópolis ,3011,22704.0,840,840.0,0.2789770840252408
356,1707108.0,TO,Divinópolis do Tocantins ,1380,6986.0,497,497.0,0.3601449275362319
357,1707207.0,TO,Dois Irmãos do Tocantins ,637,7173.0,336,336.0,0.5274725274725275
358,1707306.0,TO,Dueré ,1058,4686.0,322,322.0,0.30434782608695654
359,1707405.0,TO,Esperantina ,589,11280.0,748,748.0,1.269949066213922
360,1707553.0,TO,Fátima ,588,3824.0,258,258.0,0.4387755102040816
361,1707652.0,TO,Figueirópolis ,684,5222.0,270,270.0,0.39473684210526316
362,1707702.0,TO,Filadélfia ,565,8892.0,363,363.0,0.6424778761061947
363,1708205.0,TO,Formoso do Araguaia ,3249,18358.0,986,986.0,0.30347799322868574
364,1708254.0,TO,Fortaleza do Tabocão ,827,2615.0,303,303.0,0.36638452237001207
365,1708304.0,TO,Goianorte ,689,5136.0,393,393.0,0.5703918722786647
366,1709005.0,TO,Goiatins ,903,13169.0,534,534.0,0.5913621262458472
367,1709302.0,TO,Guaraí ,4361,26403.0,951,951.0,0.2180692501719789
368,1709500.0,TO,Gurupi ,23194,88428.0,3096,3096.0,0.13348279727515736
369,1709807.0,TO,Ipueiras ,291,2088.0,202,202.0,0.6941580756013745
370,1710508.0,TO,Itacajá ,765,7471.0,397,397.0,0.5189542483660131
371,1710706.0,TO,Itaguatins ,465,5801.0,324,324.0,0.6967741935483871
372,1710904.0,TO,Itapiratins ,335,3814.0,258,258.0,0.7701492537313432
373,1711100.0,TO,Itaporã do Tocantins ,347,2412.0,328,328.0,0.9452449567723343
374,1711506.0,TO,Jaú do Tocantins ,438,3906.0,244,244.0,0.5570776255707762
375,1711803.0,TO,Juarina ,254,2174.0,221,221.0,0.8700787401574803
376,1711902.0,TO,Lagoa da Confusão ,2952,13989.0,757,757.0,0.2564363143631436
377,1711951.0,TO,Lagoa do Tocantins ,465,4470.0,300,300.0,0.6451612903225806
378,1712009.0,TO,Lajeado ,705,3199.0,353,353.0,0.500709219858156
379,1712157.0,TO,Lavandeira ,225,1984.0,176,176.0,0.7822222222222223
380,1712405.0,TO,Lizarda ,246,3727.0,218,218.0,0.8861788617886179
381,1712454.0,TO,Luzinópolis ,468,3200.0,296,296.0,0.6324786324786325
382,1712504.0,TO,Marianópolis do Tocantins ,884,5332.0,453,453.0,0.5124434389140271
383,1712702.0,TO,Mateiros ,597,2773.0,267,267.0,0.4472361809045226
384,1712801.0,TO,Maurilândia do Tocantins ,279,3470.0,294,294.0,1.053763440860215
385,1713205.0,TO,Miracema do Tocantins ,2671,17628.0,456,456.0,0.17072257581430175
386,1713304.0,TO,Miranorte ,1993,13551.0,555,555.0,0.2784746613146011
387,1713601.0,TO,Monte do Carmo ,648,8182.0,380,380.0,0.5864197530864198
388,1713700.0,TO,Monte Santo do Tocantins ,367,2311.0,238,238.0,0.6485013623978202
389,1713809.0,TO,Palmeiras do Tocantins ,522,6830.0,304,304.0,0.5823754789272031
390,1713957.0,TO,Muricilândia ,381,3623.0,302,302.0,0.7926509186351706
391,1714203.0,TO,Natividade ,1383,9256.0,433,433.0,0.31308749096167754
392,1714302.0,TO,Nazaré ,397,3772.0,306,306.0,0.7707808564231738
393,1714880.0,TO,Nova Olinda ,1668,12014.0,516,516.0,0.30935251798561153
394,1715002.0,TO,Nova Rosalândia ,372,4348.0,249,249.0,0.6693548387096774
395,1715101.0,TO,Novo Acordo ,701,4450.0,310,310.0,0.442225392296719
396,1715150.0,TO,Novo Alegre ,257,2332.0,181,181.0,0.7042801556420234
397,1715259.0,TO,Novo Jardim ,342,2768.0,220,220.0,0.6432748538011696
398,1715507.0,TO,Oliveira de Fátima ,288,1124.0,177,177.0,0.6145833333333334
399,1715705.0,TO,Palmeirante ,660,6234.0,464,464.0,0.703030303030303
400,1715754.0,TO,Palmeirópolis ,1377,7694.0,499,499.0,0.3623819898329702
401,1716109.0,TO,Paraíso do Tocantins ,12755,52521.0,1801,1801.0,0.14119952959623677
402,1716208.0,TO,Paranã ,1127,10426.0,684,684.0,0.6069210292812778
403,1716307.0,TO,Pau D'Arco ,418,4885.0,264,264.0,0.631578947368421
404,1716505.0,TO,Pedro Afonso ,3147,13964.0,392,392.0,0.12456307594534477
405,1716604.0,TO,Peixe ,1219,11996.0,637,637.0,0.5225594749794914
406,1716653.0,TO,Pequizeiro ,484,5546.0,373,373.0,0.7706611570247934
407,1716703.0,TO,Colméia ,1094,8078.0,108,108.0,0.09872029250457039
408,1717008.0,TO,Pindorama do Tocantins ,450,4414.0,291,291.0,0.6466666666666666
409,1717206.0,TO,Piraquê ,334,3038.0,249,249.0,0.7455089820359282
410,1717503.0,TO,Pium ,1126,7830.0,496,496.0,0.4404973357015986
411,1717800.0,TO,Ponte Alta do Bom Jesus ,529,4586.0,291,291.0,0.5500945179584121
412,1717909.0,TO,Ponte Alta do Tocantins ,758,8192.0,473,473.0,0.6240105540897097
413,1718006.0,TO,Porto Alegre do Tocantins ,323,3200.0,212,212.0,0.6563467492260062
414,1718204.0,TO,Porto Nacional ,14584,53618.0,3494,3494.0,0.2395776193088316
415,1718303.0,TO,Praia Norte ,452,8563.0,557,557.0,1.2323008849557522
416,1718402.0,TO,Presidente Kennedy ,492,3668.0,256,256.0,0.5203252032520326
417,1718451.0,TO,Pugmil ,493,2746.0,268,268.0,0.5436105476673428
418,1718501.0,TO,Recursolândia ,335,4389.0,262,262.0,0.7820895522388059
419,1718550.0,TO,Riachinho ,336,4723.0,365,365.0,1.0863095238095237
420,1718659.0,TO,Rio da Conceição ,264,2211.0,220,220.0,0.8333333333333334
421,1718709.0,TO,Rio dos Bois ,441,2879.0,113,113.0,0.2562358276643991
422,1718758.0,TO,Rio Sono ,512,6498.0,321,321.0,0.626953125
423,1718808.0,TO,Sampaio ,456,4876.0,325,325.0,0.7127192982456141
424,1718840.0,TO,Sandolândia ,523,3371.0,232,232.0,0.4435946462715105
425,1718865.0,TO,Santa Fé do Araguaia ,796,7678.0,388,388.0,0.48743718592964824
426,1718881.0,TO,Santa Maria do Tocantins ,334,3537.0,204,204.0,0.6107784431137725
427,1718899.0,TO,Santa Rita do Tocantins ,374,2407.0,167,167.0,0.446524064171123
428,1718907.0,TO,Santa Rosa do Tocantins ,799,4864.0,436,436.0,0.5456821026282853
429,1719004.0,TO,Santa Tereza do Tocantins ,477,2928.0,284,284.0,0.5953878406708596
430,1720002.0,TO,Santa Terezinha do Tocantins ,307,2530.0,170,170.0,0.5537459283387622
431,1720101.0,TO,São Bento do Tocantins ,678,5457.0,385,385.0,0.5678466076696165
432,1720150.0,TO,São Félix do Tocantins ,302,1610.0,197,197.0,0.652317880794702
433,1720200.0,TO,São Miguel do Tocantins ,985,12445.0,561,561.0,0.5695431472081218
434,1720259.0,TO,São Salvador do Tocantins ,428,3106.0,273,273.0,0.6378504672897196
435,1720309.0,TO,São Sebastião do Tocantins ,332,4898.0,324,324.0,0.9759036144578314
436,1720499.0,TO,São Valério ,438,3848.0,313,313.0,0.7146118721461188
437,1720655.0,TO,Silvanópolis ,756,5452.0,246,246.0,0.3253968253968254
438,1720804.0,TO,Sítio Novo do Tocantins ,895,8965.0,606,606.0,0.6770949720670391
439,1720853.0,TO,Sucupira ,264,2007.0,231,231.0,0.875
440,1720903.0,TO,Taguatinga ,1685,16966.0,714,714.0,0.42373887240356084
441,1720937.0,TO,Taipas do Tocantins ,242,2183.0,245,245.0,1.012396694214876
442,1720978.0,TO,Talismã ,447,2831.0,263,263.0,0.5883668903803132
443,1721000.0,TO,Palmas ,168195,313349.0,10451,10451.0,0.06213621094562859
444,1721109.0,TO,Tocantínia ,821,7688.0,453,453.0,0.5517661388550548
445,1721208.0,TO,Tocantinópolis ,3082,22820.0,1076,1076.0,0.3491239454899416
446,1721257.0,TO,Tupirama ,208,1952.0,247,247.0,1.1875
447,1721307.0,TO,Tupiratins ,321,2785.0,267,267.0,0.8317757009345794
448,1722081.0,TO,Wanderlândia ,771,11783.0,409,409.0,0.5304798962386511
449,1722107.0,TO,Xambioá ,2025,11500.0,561,561.0,0.277037037037037
450,2100055.0,MA,Açailândia ,22159,113783.0,3963,3963.0,0.17884381064127441
451,2100105.0,MA,Afonso Cunha ,442,6631.0,732,732.0,1.6561085972850678
452,2100154.0,MA,Água Doce do Maranhão ,732,12731.0,1055,1055.0,1.4412568306010929
453,2100204.0,MA,Alcântara ,1567,22126.0,1220,1220.0,0.778557753669432
454,2100303.0,MA,Aldeias Altas ,2806,26979.0,1922,1922.0,0.68496079828938
455,2100402.0,MA,Altamira do Maranhão ,367,8250.0,547,547.0,1.4904632152588555
456,2100436.0,MA,Alto Alegre do Maranhão ,2030,28066.0,2306,2306.0,1.1359605911330048
457,2100477.0,MA,Alto Alegre do Pindaré ,2211,31967.0,1611,1611.0,0.728629579375848
458,2100501.0,MA,Alto Parnaíba ,1784,11233.0,829,829.0,0.4646860986547085
459,2100550.0,MA,Amapá do Maranhão ,599,7047.0,452,452.0,0.7545909849749582
460,2100600.0,MA,Amarante do Maranhão ,1157,42017.0,2478,2478.0,2.1417458945548833
461,2100709.0,MA,Anajatuba ,1140,27170.0,1080,1080.0,0.9473684210526315
462,2100808.0,MA,Anapurus ,1372,16054.0,991,991.0,0.7223032069970845
463,2100832.0,MA,Apicum,1163,17582.0,1020,1020.0,0.8770421324161651
464,2100873.0,MA,Araguanã ,384,15675.0,1117,1117.0,2.9088541666666665
465,2100907.0,MA,Araioses ,2285,47095.0,1929,1929.0,0.8442013129102844
466,2100956.0,MA,Arame ,2250,32825.0,1734,1734.0,0.7706666666666667
467,2101004.0,MA,Arari ,2361,30014.0,1824,1824.0,0.772554002541296
468,2101103.0,MA,Axixá ,1050,12234.0,818,818.0,0.7790476190476191
469,2101202.0,MA,Bacabal ,11293,105094.0,5134,5134.0,0.45461790489683873
470,2101251.0,MA,Bacabeira ,1693,17446.0,884,884.0,0.5221500295333728
471,2101301.0,MA,Bacuri ,1377,18726.0,975,975.0,0.7080610021786492
472,2101350.0,MA,Bacurituba ,446,5696.0,376,376.0,0.8430493273542601
473,2101400.0,MA,Balsas ,28190,96951.0,4595,4595.0,0.16300106420716567
474,2101509.0,MA,Barão de Grajaú ,2403,19026.0,779,779.0,0.3241781106949646
475,2101608.0,MA,Barra do Corda ,9299,88895.0,4824,4824.0,0.518765458651468
476,2101707.0,MA,Barreirinhas ,6867,63891.0,2975,2975.0,0.4332313965341488
477,2101731.0,MA,Belágua ,988,7586.0,878,878.0,0.888663967611336
478,2101772.0,MA,Bela Vista do Maranhão ,704,11347.0,1229,1229.0,1.7457386363636365
479,2101806.0,MA,Benedito Leite ,497,5643.0,413,413.0,0.8309859154929577
480,2101905.0,MA,Bequimão ,1814,21317.0,1493,1493.0,0.8230429988974641
481,2101939.0,MA,Bernardo do Mearim ,752,6102.0,409,409.0,0.5438829787234043
482,2101970.0,MA,Boa Vista do Gurupi ,552,8494.0,643,643.0,1.164855072463768
483,2102002.0,MA,Bom Jardim ,1873,42010.0,2770,2770.0,1.4789108382274425
484,2102036.0,MA,Bom Jesus das Selvas ,2452,35095.0,1719,1719.0,0.7010603588907015
485,2102077.0,MA,Bom Lugar ,1068,16578.0,657,657.0,0.6151685393258427
486,2102101.0,MA,Brejo ,2253,36900.0,2026,2026.0,0.8992454505104306
487,2102150.0,MA,Brejo de Areia ,801,8841.0,334,334.0,0.41697877652933835
488,2102200.0,MA,Buriti ,1381,28916.0,1021,1021.0,0.7393193338160753
489,2102309.0,MA,Buriti Bravo ,1112,23993.0,736,736.0,0.6618705035971223
490,2102325.0,MA,Buriticupu ,5915,73595.0,3931,3931.0,0.6645815722738799
491,2102358.0,MA,Buritirana ,615,15503.0,655,655.0,1.065040650406504
492,2102374.0,MA,Cachoeira Grande ,92,9524.0,714,714.0,7.760869565217392
493,2102408.0,MA,Cajapió ,775,11255.0,663,663.0,0.8554838709677419
494,2102507.0,MA,Cajari ,671,19521.0,1645,1645.0,2.451564828614009
495,2102556.0,MA,Campestre do Maranhão ,2014,14530.0,828,828.0,0.41112214498510424
496,2102606.0,MA,Cândido Mendes ,1405,20376.0,1228,1228.0,0.8740213523131672
497,2102705.0,MA,Cantanhede ,1580,22236.0,988,988.0,0.6253164556962025
498,2102754.0,MA,Capinzal do Norte ,1703,10937.0,737,737.0,0.4327657075748679
499,2102804.0,MA,Carolina ,3526,24151.0,1452,1452.0,0.41179807146908676
500,2102903.0,MA,Carutapera ,2125,24095.0,1732,1732.0,0.8150588235294117
501,2103000.0,MA,Caxias ,22263,166159.0,11346,11346.0,0.5096348201051071
502,2103109.0,MA,Cedral ,776,10711.0,638,638.0,0.8221649484536082
503,2103125.0,MA,Central do Maranhão ,814,8806.0,678,678.0,0.8329238329238329
504,2103158.0,MA,Centro do Guilherme ,1080,13876.0,724,724.0,0.6703703703703704
505,2103174.0,MA,Centro Novo do Maranhão ,1504,22056.0,1333,1333.0,0.8863031914893617
506,2103208.0,MA,Chapadinha ,6686,80705.0,2164,2164.0,0.32366138199222255
507,2103257.0,MA,Cidelândia ,1118,14855.0,763,763.0,0.682468694096601
508,2103307.0,MA,Codó ,12809,123368.0,5102,5102.0,0.3983136856897494
509,2103406.0,MA,Coelho Neto ,4244,49804.0,2708,2708.0,0.6380772855796418
510,2103505.0,MA,Colinas ,4869,41443.0,2430,2430.0,0.49907578558225507
511,2103554.0,MA,Conceição do Lago,846,16559.0,1213,1213.0,1.433806146572104
512,2103604.0,MA,Coroatá ,6315,65788.0,3266,3266.0,0.517181314330958
513,2103703.0,MA,Cururupu ,2763,32559.0,1448,1448.0,0.5240680419833514
514,2103752.0,MA,Davinópolis ,3111,12923.0,1098,1098.0,0.35294117647058826
515,2103802.0,MA,Dom Pedro ,2828,23393.0,1205,1205.0,0.42609618104667607
516,2103901.0,MA,Duque Bacelar ,865,11451.0,825,825.0,0.953757225433526
517,2104008.0,MA,Esperantinópolis ,1644,16971.0,1021,1021.0,0.6210462287104623
518,2104057.0,MA,Estreito ,5204,43097.0,2017,2017.0,0.38758647194465795
519,2104073.0,MA,Feira Nova do Maranhão ,655,8506.0,467,467.0,0.7129770992366412
520,2104081.0,MA,Fernando Falcão ,437,10559.0,720,720.0,1.6475972540045767
521,2104099.0,MA,Formosa da Serra Negra ,1609,19425.0,1050,1050.0,0.6525792417650714
522,2104107.0,MA,Fortaleza dos Nogueiras ,1427,12662.0,633,633.0,0.44358794674141555
523,2104206.0,MA,Fortuna ,737,17812.0,521,521.0,0.7069199457259159
524,2104305.0,MA,Godofredo Viana ,2022,12104.0,629,629.0,0.31107814045499504
525,2104404.0,MA,Gonçalves Dias ,1503,17953.0,1097,1097.0,0.7298735861610113
526,2104503.0,MA,Governador Archer ,427,10931.0,763,763.0,1.7868852459016393
527,2104552.0,MA,Governador Edison Lobão ,3190,18740.0,1015,1015.0,0.3181818181818182
528,2104602.0,MA,Governador Eugênio Barros ,642,14703.0,735,735.0,1.144859813084112
529,2104628.0,MA,Governador Luiz Rocha ,629,7878.0,583,583.0,0.9268680445151033
530,2104651.0,MA,Governador Newton Bello ,976,10121.0,1019,1019.0,1.0440573770491803
531,2104677.0,MA,Governador Nunes Freire ,2734,25502.0,1967,1967.0,0.7194586686174104
532,2104701.0,MA,Graça Aranha ,303,6261.0,387,387.0,1.2772277227722773
533,2104800.0,MA,Grajaú ,8875,70692.0,4022,4022.0,0.4531830985915493
534,2104909.0,MA,Guimarães ,756,11966.0,782,782.0,1.0343915343915344
535,2105005.0,MA,Humberto de Campos ,429,29143.0,1961,1961.0,4.571095571095571
536,2105104.0,MA,Icatu ,2006,27423.0,1946,1946.0,0.9700897308075773
537,2105153.0,MA,Igarapé do Meio ,1024,14470.0,1484,1484.0,1.44921875
538,2105203.0,MA,Igarapé Grande ,1223,11453.0,756,756.0,0.6181520850367948
539,2105302.0,MA,Imperatriz ,80540,259980.0,10041,10041.0,0.12467097094611373
540,2105351.0,MA,Itaipava do Grajaú ,590,16158.0,524,524.0,0.888135593220339
541,2105401.0,MA,Itapecuru Mirim ,6109,69233.0,2417,2417.0,0.3956457685382223
542,2105427.0,MA,Itinga do Maranhão ,3662,26134.0,1526,1526.0,0.4167121791370836
543,,,,,,,,
544,2105476.0,MA,Jenipapo dos Vieiras ,737,17123.0,1313,1313.0,1.7815468113975577
545,2105500.0,MA,João Lisboa ,3140,23677.0,1740,1740.0,0.554140127388535
546,2105609.0,MA,Joselândia ,764,16228.0,1058,1058.0,1.3848167539267016
547,2105658.0,MA,Junco do Maranhão ,675,4334.0,626,626.0,0.9274074074074075
548,2105708.0,MA,Lago da Pedra ,3766,50959.0,2738,2738.0,0.7270313329792883
549,2105807.0,MA,Lago do Junco ,1010,10900.0,1113,1113.0,1.101980198019802
550,2105906.0,MA,Lago Verde ,807,16369.0,925,925.0,1.1462205700123915
551,2105922.0,MA,Lagoa do Mato ,560,11280.0,624,624.0,1.1142857142857143
552,2105948.0,MA,Lago dos Rodrigues ,1039,8841.0,643,643.0,0.6188642925890279
553,2105963.0,MA,Lagoa Grande do Maranhão ,560,11534.0,681,681.0,1.2160714285714285
554,2105989.0,MA,Lajeado Novo ,423,7653.0,338,338.0,0.7990543735224587
555,2106003.0,MA,Lima Campos ,1800,11943.0,1013,1013.0,0.5627777777777778
556,2106102.0,MA,Loreto ,1394,12271.0,908,908.0,0.6513629842180775
557,2106201.0,MA,Luís Domingues ,549,7016.0,513,513.0,0.9344262295081968
558,2106300.0,MA,Magalhães de Almeida ,1574,20228.0,1229,1229.0,0.7808132147395171
559,2106326.0,MA,Maracaçumé ,2137,21773.0,598,598.0,0.2798315395414132
560,2106359.0,MA,Marajá do Sena ,317,7757.0,473,473.0,1.4921135646687698
561,2106375.0,MA,Maranhãozinho ,1114,16754.0,882,882.0,0.7917414721723519
562,2106409.0,MA,Mata Roma ,1261,17122.0,1581,1581.0,1.253766851704996
563,2106508.0,MA,Matinha ,1440,23591.0,1348,1348.0,0.9361111111111111
564,2106607.0,MA,Matões ,1667,34099.0,2209,2209.0,1.325134973005399
565,2106631.0,MA,Matões do Norte ,735,17316.0,1085,1085.0,1.4761904761904763
566,2106672.0,MA,Milagres do Maranhão ,404,8502.0,270,270.0,0.6683168316831684
567,2106706.0,MA,Mirador ,1381,21045.0,1159,1159.0,0.8392469225199131
568,2106755.0,MA,Miranda do Norte ,2444,29121.0,1508,1508.0,0.6170212765957447
569,2106805.0,MA,Mirinzal ,767,15059.0,36,36.0,0.0469361147327249
570,2106904.0,MA,Monção ,2381,33888.0,1966,1966.0,0.8257034859302814
571,2107001.0,MA,Montes Altos ,530,9064.0,594,594.0,1.120754716981132
572,2107100.0,MA,Morros ,1841,19708.0,759,759.0,0.41227593699076587
573,2107209.0,MA,Nina Rodrigues ,764,14826.0,1005,1005.0,1.3154450261780104
574,2107258.0,MA,Nova Colinas ,444,5469.0,396,396.0,0.8918918918918919
575,2107308.0,MA,Nova Iorque ,323,4682.0,291,291.0,0.9009287925696594
576,2107357.0,MA,Nova Olinda do Maranhão ,625,21228.0,1454,1454.0,2.3264
577,2107407.0,MA,Olho d'Água das Cunhãs ,1417,19616.0,1527,1527.0,1.0776287932251234
578,2107456.0,MA,Olinda Nova do Maranhão ,1182,14968.0,881,881.0,0.745346869712352
579,2107506.0,MA,Paço do Lumiar ,11704,125265.0,3125,3125.0,0.26700273410799724
580,2107605.0,MA,Palmeirândia ,939,19840.0,1184,1184.0,1.260915867944622
581,2107704.0,MA,Paraibano ,1301,21571.0,787,787.0,0.6049192928516526
582,2107803.0,MA,Parnarama ,2814,35108.0,1996,1996.0,0.7093105899076049
583,2107902.0,MA,Passagem Franca ,1114,19253.0,757,757.0,0.6795332136445242
584,2108009.0,MA,Pastos Bons ,2108,19693.0,842,842.0,0.39943074003795065
585,2108058.0,MA,Paulino Neves ,1466,16295.0,1361,1361.0,0.9283765347885402
586,2108108.0,MA,Paulo Ramos ,1180,21092.0,1090,1090.0,0.923728813559322
587,2108207.0,MA,Pedreiras ,7989,39153.0,2202,2202.0,0.27562898986105894
588,2108256.0,MA,Pedro do Rosário ,1831,25560.0,2013,2013.0,1.0993992353904969
589,2108306.0,MA,Penalva ,2344,38987.0,2105,2105.0,0.898037542662116
590,2108405.0,MA,Peri Mirim ,1140,14371.0,558,558.0,0.48947368421052634
591,2108454.0,MA,Peritoró ,2053,23530.0,1122,1122.0,0.5465172917681442
592,2108504.0,MA,Pindaré,3351,33186.0,2188,2188.0,0.6529394210683378
593,2108603.0,MA,Pinheiro ,9049,84160.0,4640,4640.0,0.5127638413084319
594,2108702.0,MA,Pio XII ,2800,21274.0,1473,1473.0,0.5260714285714285
595,2108801.0,MA,Pirapemas ,1459,18814.0,1034,1034.0,0.7087045921864291
596,2108900.0,MA,Poção de Pedras ,1202,17321.0,935,935.0,0.7778702163061564
597,2109007.0,MA,Porto Franco ,3445,24294.0,1483,1483.0,0.4304789550072569
598,2109056.0,MA,Porto Rico do Maranhão ,612,5936.0,540,540.0,0.8823529411764706
599,2109106.0,MA,Presidente Dutra ,7506,48264.0,1693,1693.0,0.22555289102051693
600,2109205.0,MA,Presidente Juscelino ,622,12939.0,714,714.0,1.1479099678456592
601,2109239.0,MA,Presidente Médici ,664,7124.0,681,681.0,1.0256024096385543
602,2109270.0,MA,Presidente Sarney ,672,19217.0,1501,1501.0,2.2336309523809526
603,2109304.0,MA,Presidente Vargas ,533,11328.0,966,966.0,1.8123827392120075
604,2109403.0,MA,Primeira Cruz ,411,15545.0,864,864.0,2.102189781021898
605,2109452.0,MA,Raposa ,2655,31586.0,1550,1550.0,0.583804143126177
606,2109502.0,MA,Riachão ,2300,20288.0,1290,1290.0,0.5608695652173913
607,2109551.0,MA,Ribamar Fiquene ,697,7859.0,407,407.0,0.5839311334289814
608,2109601.0,MA,Rosário ,5115,43243.0,2545,2545.0,0.4975562072336266
609,2109700.0,MA,Sambaíba ,949,5686.0,361,361.0,0.3804004214963119
610,2109759.0,MA,Santa Filomena do Maranhão ,440,7878.0,578,578.0,1.3136363636363637
